customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MonthlyIncome,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn,CustomerFeedback,feedback_length,feedback_word_count,has_negative_keywords,charge_income_ratio,avg_monthly_spend,is_new_customer,is_loyal_customer,total_services,has_premium_services,is_month_to_month,is_paperless_electronic
5539-TMZLF,1,0,0,1.0,1,1,69.75,69.75,6963,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,"I recently switched to a month-to-month contract with this internet service provider and unfortunately, I experienced constant disruptions in my fiber optic connection. Despite paying $69.75 per month, the service was unreliable and I ultimately decided to churn after only 1 month of service. I also had issues with my electronic check payment method being processed correctly. Overall, I was Not satisfied with the service and would Not recommend it to others.",462,72,1,0.01001723395088324,34.875,1,0,2,0,1,1
1357-BIJKI,0,1,0,50.0,1,1,98.25,4858.7,9888,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0,"I have been a customer with this company for 50 months Now and I have been extremely satisfied with the service. The fiber optic internet service is fast and reliable, and I have had No issues with connectivity. The monthly charges of $98.25 are reasonable for the quality of service I am receiving. Additionally, I appreciate the convenience of paying with electronic check. Overall, I have No complaints and would highly recommend this company to others.",456,76,1,0.009936286407766991,95.26862745098039,0,0,5,0,0,1
7392-YYPYJ,0,0,0,22.0,1,1,100.65,2415.95,2597,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0,"I have been a customer with this fiber optic internet provider for 22 months Now and have been extremely satisfied with the service. The connection has been reliable and fast, and I have Not experienced any issues with downtime or slow speeds. The monthly charges are reasonable at $100.65 and I appreciate the convenience of being able to pay with an electronic check. Overall, I have No complaints and would highly recommend this provider to others.",451,76,1,0.038756257219869084,105.04130434782608,0,0,5,0,1,1
3750-CKVKH,0,0,0,2.0,1,1,67.75,116.65,2444,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,"I recently switched to this fiber optic internet service provider two months ago and unfortunately, I have already decided to churn. While the speed and reliability of the internet service were satisfactory, I found the monthly charges of $67.75 to be too high for what I was receiving. Additionally, I had issues with the electronic check payment method, as it was Not as convenient or reliable as I had hoped. Overall, I believe there are better options out there for internet service providers that offer more competitive pricing and payment options.",553,91,1,0.027720949263502454,38.88333333333333,1,0,2,0,1,1
1813-JLKWR,0,1,1,64.0,1,0,19.8,,5199,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,"I have been a customer with this company for 64 months Now and I have been very satisfied with the service. The monthly charges are very reasonable at $19.8 and I appreciate the convenience of automatic bank transfers for payment. While I do Not have internet service with this company, I have had No issues with the service provided. Overall, I am happy with my experience and have No plans to churn in the near future.",420,76,1,0.0038084246970571264,,0,1,1,0,0,0
7945-PRBVF,0,0,0,35.0,1,0,21.45,705.45,6934,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,"I have been a customer with this company for over 2 years Now and I have been very happy with the service. The automatic bank transfer payment method is convenient and hassle-free. Even though I do Not have internet service with this company, the monthly charges of $21.45 for whatever other services I am receiving are very reasonable. I have had No issues with churn and plan on continuing my contract with them. Overall, I am satisfied with the service and would recommend it to others.",489,86,1,0.0030934525526391692,19.595833333333335,0,0,1,0,0,0
4468-KAZHE,1,1,0,20.0,1,1,60.0,1259.35,9113,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,"I have been a customer with this company for 20 months Now and have been satisfied with the service. The DSL internet connection has been reliable and the monthly charges of $60 are reasonable. I appreciate the convenience of paying through electronic check. Overall, I have had a positive experience and have No plans to churn.",328,56,0,0.006584000877866784,59.969047619047615,0,0,4,0,1,1
3768-VHXQO,0,1,0,67.0,1,0,24.85,1583.5,6499,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,"I have been a customer with this company for over 5 years Now and I have been very satisfied with the service. The monthly charges are very reasonable at $24.85 and having the convenience of automatic credit card payments makes it easy to manage. Even though I do Not have internet service with this company, I have Not experienced any issues with my other services. Overall, I am happy with my experience and would recommend this company to others.",449,79,1,0.0038236651792583477,23.28676470588235,0,1,1,0,0,0
3629-ZNKXA,1,0,0,17.0,1,1,101.8,1752.45,9069,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0,"I have been a customer with this company for 17 months Now and I must say I am extremely satisfied with the service I have received. The fiber optic internet service is very reliable and fast, which is important to me as I work from home. The monthly charges are reasonable at $101.8 and the payment method through electronic check is convenient and hassle-free. Overall, I have had No issues with the service and would highly recommend it to others.",450,80,1,0.011225052376226705,97.35833333333333,0,0,6,1,1,1
5480-XTFFL,0,1,1,31.0,1,0,21.0,697.7,4880,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,"I have been a customer with this company for over 2 and a half years Now and I have been very satisfied with the service. Even though I do Not have internet service with them, I have found the monthly charges of $21.0 to be very reasonable. I prefer to pay by mailed check and have never had any issues with my payments being processed. Overall, I am happy with my experience and have No plans to churn in the near future.",422,82,1,0.00430327868852459,21.803125,0,0,1,0,0,0
8903-XEBGX,0,0,1,2.0,1,1,55.3,108.65,7602,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,"I have been using the DSL internet service from this provider for the past 2 months and I am quite satisfied with the service. The monthly charges of $55.3 are reasonable and the payment method of electronic check is convenient for me. I have Not experienced any issues with the service so far and have Not had any reason to consider switching providers. Overall, I am happy with the service and would recommend it to others.",425,76,1,0.007274401473296501,36.21666666666667,1,0,3,0,1,1
7729-JTEEC,0,1,1,2.0,1,1,44.5,90.05,2033,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,"""I have been using the DSL internet service for the past 2 months and I am satisfied with the connection speed and reliability. The monthly charges of $44.5 are reasonable for the service provided. I appreciate the convenience of paying with electronic check. Overall, I have No complaints and am happy with my internet service.""",329,55,0,0.021888834235120513,30.016666666666666,1,0,2,0,1,1
9722-UJOJR,0,1,1,29.0,1,1,70.75,1974.8,8119,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,"I have been a customer with this company for almost 2 and a half years and unfortunately, I have decided to churn. The monthly charges of $70.75 for fiber optic internet service were reasonable, but I found a better deal with aNother provider. The electronic check payment method was convenient and hassle-free. Overall, I had a positive experience with the service provided, but ultimately decided to switch due to cost savings.",429,71,0,0.008714127355585664,65.82666666666667,0,0,2,0,1,1
0168-XZKBB,0,1,0,19.0,1,1,86.85,1564.4,5838,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,"I have been a customer with this company for 19 months Now and I am very satisfied with the service. The fiber optic internet is fast and reliable, and I have Not experienced any issues with connectivity. The monthly charges are reasonable at $86.85 and I appreciate being able to pay with electronic check. Overall, I have had a great experience and have No plans to churn.",374,67,1,0.01487667009249743,78.22,0,0,3,0,1,1
3039-MJSLN,0,0,1,3.0,1,0,20.2,50.6,8555,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0,"I have been a customer with this company for 3 months Now and have been satisfied with the service. The month-to-month contract works well for me as I have the flexibility to cancel at any time. The monthly charges of $20.2 are reasonable and the automatic bank transfer payment method makes it convenient for me to pay my bills on time. However, I do wish that internet service was included in my plan as it would make it a more comprehensive package. Overall, I am happy with my experience so far and would recommend this company to others.",542,98,0,0.0023611922852133254,12.65,1,0,1,0,1,0
0078-XZMHT,0,1,0,72.0,1,1,85.15,6316.2,6895,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,"I have been a customer with this company for 6 years Now and I have been satisfied with their service. The automatic bank transfer payment method makes it convenient for me to keep up with my monthly charges. The DSL internet service has been reliable and meets my needs. The monthly charges of $85.15 are reasonable for the service I am receiving. Overall, I have No complaints and do Not plan on switching providers anytime soon.",431,76,0,0.012349528643944889,86.52328767123288,0,1,7,1,0,0
2335-GSODA,0,0,1,23.0,0,0,40.1,857.75,7815,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,0,"""I have been a customer with this company for almost two years Now and I have been very satisfied with the DSL internet service they provide. The monthly charges of $40.1 are reasonable and I appreciate the option to pay with a mailed check. Overall, I have had No issues with the service and have No plans to churn in the near future.""",336,63,1,0.005131158029430582,35.739583333333336,0,0,4,1,0,0
3055-VTCGS,0,0,0,63.0,1,0,58.55,3503.5,7729,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,0,"I have been a customer with this company for over five years and have been extremely satisfied with their DSL internet service. The monthly charges are very reasonable at $58.55 and I appreciate the convenience of automatic credit card payments. I have Not experienced any issues with my service and have had No reason to consider switching providers. Overall, I am a happy and loyal customer.",393,66,1,0.007575365506533834,54.7421875,0,1,4,1,0,0
9479-HYNYL,0,1,0,71.0,1,1,80.7,5705.05,712,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,"I have been a loyal customer with this company for over six years Now and have been satisfied with the DSL internet service they provide. The automatic credit card payment option makes it convenient for me to keep up with my monthly charges. The $80.7 monthly fee is reasonable for the service I receive. Overall, I have had No issues with the company and do Not plan on switching providers anytime soon.",404,72,1,0.1133426966292135,79.23680555555556,0,1,7,1,0,0
2203-GHNWN,0,1,0,24.0,1,1,79.65,1928.7,7429,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,"I have been a customer with this company for 24 months Now and I have been very satisfied with the service. The fiber optic internet provided has been reliable and fast, and I have Not experienced any issues with connectivity. The monthly charges of $79.65 are reasonable for the quality of service provided. I appreciate the option to pay by mailed check as it is convenient for me. Overall, I am happy with my experience and have No plans to churn.",450,81,1,0.010721496836720959,77.148,0,0,3,1,1,0
4806-HIPDW,0,1,0,1.0,1,1,68.95,68.95,661,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,"I recently signed up for fiber optic internet service with this provider on a month-to-month contract. Unfortunately, after just one month, I decided to churn and cancel my service. The $68.95 monthly charges were a bit higher than I had anticipated, and I found a better deal with aNother provider. The electronic check payment method was convenient, but ultimately I was Not satisfied with the overall value and decided to switch.",432,71,0,0.10431164901664146,34.475,1,0,2,0,1,1
7684-XSZIY,0,1,1,72.0,1,0,24.3,1643.25,7891,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,"I have been a customer with this company for 6 years Now and I have been very satisfied with the service. The automatic bank transfer for payment makes it very convenient for me and I have never experienced any issues with billing. Even though I do Not have internet service with this company, I find the monthly charges to be very reasonable at $24.3. Overall, I have had a positive experience as a long-time customer and would recommend this company to others.",462,82,1,0.0030794576099353694,22.51027397260274,0,1,1,0,0,0
5533-NHFRF,1,0,0,7.0,0,1,44.4,265.8,1637,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0,"I have been a customer of this DSL internet service provider for the past 7 months on a month-to-month contract. I have had No issues with churning and have found the service to be reliable and consistent. The monthly charges of $44.4 are reasonable for the quality of service provided. I appreciate the convenience of paying with electronic check and have Not encountered any problems with billing. Overall, I am satisfied with my experience as a customer and would recommend this provider to others.",501,84,1,0.02712278558338424,33.225,0,0,4,1,1,1
7228-OMTPN,0,0,0,4.0,1,1,88.45,370.65,7793,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,"I recently switched to this Fiber optic internet service provider about 4 months ago on a month-to-month contract. Initially, I was impressed with the fast and reliable internet connection. However, after experiencing multiple service interruptions and slow speeds, I have decided to churn and switch to a different provider. The monthly charges of $88.45 were reasonable, but the inconsistent service was Not worth it. I paid my bills through electronic check, which was convenient. Overall, I was Not satisfied with the service and will Not be continuing with this provider.",576,90,1,0.01134992942384191,74.13,1,0,4,0,1,1
0577-WHMEV,0,1,0,16.0,1,0,90.7,1374.9,9357,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0,"I have been a customer with this company for 16 months Now and I am very satisfied with the service. The fiber optic internet is fast and reliable, and I have had No issues with connectivity. The monthly charges of $90.7 are reasonable for the quality of service provided. I appreciate the convenience of using electronic check as my payment method. Overall, I have No complaints and would recommend this company to others.",423,73,1,0.0096932777599658,80.87647058823529,0,0,5,1,1,0
9000-PLFUZ,1,1,0,60.0,0,1,49.45,2907.55,3432,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,0,"I have been a customer with this company for 5 years Now and I have been very happy with the service. The DSL internet service has been reliable and the monthly charges of $49.45 are reasonable. I appreciate the convenience of the automatic credit card payment method. Overall, I have had No issues with the service and have No plans to churn. Highly recommend this company to others looking for reliable internet service.",422,73,1,0.01440850815850816,47.66475409836066,0,0,4,0,0,0
2974-GGUXS,1,1,0,36.0,1,1,91.95,3301.05,5265,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,"I have been a customer with this fiber optic internet service provider for 3 years Now, and I have been extremely satisfied with the reliability and speed of the service. The monthly charges of $91.95 are reasonable for the quality of internet I receive. The automatic credit card payment method makes it convenient for me to ensure my bill is always paid on time. Overall, I have had a great experience with this provider and have No plans to switch to a different company.",474,84,0,0.017464387464387464,89.21756756756757,0,0,4,0,1,0
2321-OMBXY,0,1,1,38.0,1,0,80.3,3058.65,2782,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,1,"I have been a customer with this DSL internet service provider for 38 months Now on a one-year contract. Unfortunately, I recently decided to churn due to some issues with the service. While the monthly charges were reasonable at $80.3, I found that the internet speed and reliability were Not up to par. I had set up automatic payments with my credit card, which was convenient. Overall, I was Not satisfied with the service and decided to switch to a different provider.",472,82,1,0.02886412652767793,78.42692307692307,0,0,7,1,0,0
1309-XGFSN,1,1,1,52.0,1,1,80.85,4079.55,3811,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0,"I have been a customer with this internet service provider for over four years and have been satisfied with the reliability of the DSL internet service. The monthly charges of $80.85 are reasonable for the speed and quality of service I receive. The convenience of paying with electronic check is also a plus. Overall, I have had a positive experience with this provider and have No plans to switch.",399,69,0,0.02121490422461296,76.97264150943397,0,0,6,1,0,1
0939-YAPAF,0,0,0,35.0,1,1,100.25,3527.6,2235,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1,"I recently decided to switch internet providers after being with this company for 35 months on a month-to-month contract. Despite having fiber optic internet service, I found that the monthly charges of $100.25 were too high compared to other providers offering similar services. Additionally, I was Not happy with the limited payment options available, as I prefer to pay with a credit card rather than electronic check. Ultimately, these factors contributed to my decision to churn and find a more affordable and convenient internet provider.",544,85,0,0.04485458612975392,97.98888888888888,0,0,5,1,1,1
2397-BRLOM,1,1,1,8.0,1,1,80.45,583.45,5952,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,"I recently cancelled my service with this company after being a customer for 8 months. I was on a month-to-month contract and was paying $80.45 per month for fiber optic internet service. The automatic credit card payment method was convenient, but unfortunately I decided to switch to a different provider for better pricing. Overall, the service was reliable and the speeds were good during my time with them.",411,68,0,0.013516465053763442,64.82777777777778,0,0,3,0,1,0
6376-GAHQE,0,0,0,4.0,1,0,77.85,299.2,3825,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,"I recently switched to this internet service provider for their fiber optic connection and was initially impressed with the speed and reliability of the service. However, after just 4 months, I decided to cancel my contract due to some unexpected financial issues. The monthly charges of $77.85 were reasonable for the quality of the internet service I was receiving. I appreciated being able to pay with an electronic check, which made the billing process convenient. Overall, I had a positive experience with this provider and would consider reactivating my service in the future.",582,93,1,0.020352941176470588,59.839999999999996,1,0,3,0,1,0
2091-RFFBA,1,0,0,31.0,1,1,73.9,2217.15,685,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,"I recently canceled my service after being with this company for 31 months. I was on a month-to-month contract and was paying $73.90 per month for fiber optic internet service. I found that the service was reliable and fast, but I ultimately decided to switch providers for a better deal. The electronic check payment method was convenient and I never had any issues with billing. Overall, I had a positive experience with this company and would recommend them to others looking for quality internet service.",508,85,1,0.10788321167883212,69.2859375,0,0,2,0,1,1
6416-YJTTB,0,0,0,11.0,1,1,79.5,795.65,3812,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,"I have been a customer with this fiber optic internet service provider for 11 months Now, and I have been very satisfied with the service. The speeds are consistently fast and reliable, and I have Not experienced any issues with downtime. The automatic bank transfer payment method makes it convenient to pay my monthly bill. Overall, I am happy with the service and have No plans to switch providers.",401,69,1,0.020855194123819518,66.30416666666666,0,0,4,1,1,0
6532-YLWSI,0,1,0,53.0,1,0,20.8,1021.8,5627,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1,"I have been a customer of this company for over 4 years Now, and unfortunately I have decided to cancel my service. Despite the affordable monthly charges and the convenience of automatic bank transfers, I have been consistently disappointed by the lack of internet service provided. I have tried reaching out to customer service multiple times to address this issue, but have Not received a satisfactory resolution. As a result, I have decided to switch to a different provider that can offer reliable internet service. I hope that this feedback helps the company improve their services for future customers.",609,99,1,0.0036964634796516796,18.92222222222222,0,0,1,0,0,0
9837-FWLCH,0,1,1,12.0,1,1,19.2,239.0,1870,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,"I have been a customer with this company for 12 months Now and I am very satisfied with the service. The month-to-month contract works well for me and the monthly charges of $19.2 are very reasonable. Even though I do Not have internet service through this company, I appreciate the convenience of paying with electronic check. Overall, I have had a positive experience and have No plans to churn.",397,69,0,0.010267379679144385,18.384615384615383,0,0,1,0,1,1
1891-UAWWU,1,1,0,20.0,1,0,90.8,,6747,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,"I had been a customer with this company for 20 months, but unfortunately I had to cancel my service recently. Even though I enjoyed the fast and reliable fiber optic internet service, the monthly charges of $90.8 were becoming too expensive for me. I appreciate the convenience of paying with electronic check, but ultimately I had to switch to a more affordable provider. I would consider rejoining in the future if they offer more competitive pricing options.",461,77,0,0.0134578331110123,,0,0,4,1,1,0
3027-ZTDHO,0,0,0,1.0,1,1,89.9,89.9,3657,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,"I recently switched to this fiber optic internet service provider and unfortunately I had to churn after only 1 month. The monthly charges of $89.9 were reasonable, but I had issues with the reliability of the service. I paid through electronic check, which was convenient. I was disappointed with the overall experience and will be looking for a more reliable provider.",370,61,1,0.024582991523106373,44.95,1,0,4,0,1,1
6047-YHPVI,0,0,0,5.0,1,1,69.7,316.9,5524,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,"""I recently made the decision to churn from my current internet service provider after being with them for 5 months on a month-to-month contract. While the fiber optic internet service was fast and reliable, I found that the monthly charges of $69.7 were higher than I was willing to pay. Additionally, I had some issues with the electronic check payment method, as it was Not always convenient for me to use. Overall, I would recommend this provider for their quality internet service, but I ultimately decided to switch to a different provider that offered more affordable pricing and a payment method that better suited my needs.""",633,106,1,0.012617668356263578,52.81666666666666,1,0,2,0,1,1
0224-HJAPT,0,0,0,5.0,1,0,47.15,,2294,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,"I recently canceled my DSL internet service with this provider after 5 months of service. While the monthly charges were reasonable at $47.15, I found the internet speeds to be inconsistent and unreliable. Additionally, I was Not satisfied with the customer service experience when I needed assistance with billing issues. The payment method of electronic check was convenient, but ultimately I decided to switch to a different provider for a more reliable internet connection.",477,74,1,0.020553618134263294,,1,0,2,0,1,0
4994-OBRSZ,0,0,1,14.0,1,0,76.1,1054.8,3400,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0,"I have been a customer with this internet provider for 14 months Now and I have been satisfied with the service so far. I have Not experienced any issues with my internet connection and the speed has been consistent. The monthly charges of $76.1 are reasonable for the service I am receiving. I appreciate the convenience of automatic bank transfer for payment. Overall, I am happy with my experience and would recommend this provider to others.",445,76,1,0.022382352941176468,70.32,0,0,7,1,0,0
4139-SUGLD,0,1,1,31.0,0,0,35.4,,8552,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,"I have been a customer with this company for over 2 and a half years on a month-to-month contract with automatic bank transfers for payment. I have been mostly satisfied with the DSL internet service, however, I recently decided to churn due to finding a better deal with aNother provider. The monthly charges of $35.4 were reasonable, but I ultimately chose to switch providers for a better overall value. Overall, my experience with this company was satisfactory, but I found a better deal elsewhere.",502,84,0,0.004139382600561272,,0,0,3,1,1,0
4652-ODEVH,0,1,1,45.0,1,0,24.45,1088.25,4340,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,"I have been a customer with this company for 45 months Now and have Not experienced any issues with churn. I have a two year contract with monthly charges of $24.45, which I find to be reasonable. Although I do Not have internet service with this company, I am satisfied with the payment method of mailing a check. Overall, I am happy with my experience as a customer.",368,68,1,0.005633640552995391,23.657608695652176,0,0,1,0,0,0
7643-RCHXS,0,1,1,63.0,1,0,19.35,1263.85,9231,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,"""I have been a customer with this company for 63 months Now and I am very satisfied with the service they provide. Even though I do Not have internet service with them, I am happy with my monthly charges of $19.35. The electronic check payment method is convenient and hassle-free. Overall, I have had a positive experience with this company and have No plans to churn in the near future.""",389,70,0,0.0020961975950601237,19.74765625,0,1,1,0,0,0
4430-UZIPO,0,0,0,3.0,0,1,36.85,108.7,3138,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1,"I recently had to cancel my DSL internet service after just 3 months due to moving to a new area where the provider did Not offer service. The month-to-month contract was convenient for me, but I found the monthly charges of $36.85 to be a bit high for the quality of the service. Additionally, having to pay by mailing a check was a hassle and I would have preferred more modern payment options. Overall, I was satisfied with the service while I had it, but there were some aspects that could have been improved.",513,94,0,0.01174314850223072,27.175,1,0,3,1,1,0
1862-SKORY,1,1,0,40.0,0,1,39.3,1637.4,5010,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,"I have been a customer with this company for 40 months on a month-to-month contract with DSL internet service. I recently decided to churn because I found a better deal with aNother provider. The monthly charges of $39.3 were reasonable and the electronic check payment method was convenient. However, I ultimately decided to switch due to better pricing and potentially faster internet speeds with the new provider. Overall, my experience with this company was satisfactory but I had to prioritize cost and performance when making my decision to churn.",553,89,0,0.007844311377245509,39.93658536585366,0,0,3,0,1,1
0916-QOFDP,1,1,1,14.0,1,1,95.8,1346.3,9422,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,"I have been a customer with this company for 14 months Now and I am extremely satisfied with the service. The fiber optic internet is fast and reliable, and I have had No issues with connectivity. The monthly charges of $95.8 are reasonable for the quality of service I am receiving. I appreciate the convenience of paying with electronic check and have had No issues with billing. Overall, I am very happy with my experience and have No plans to churn in the near future.",472,85,1,0.010167692634260242,89.75333333333333,0,0,4,0,1,1
8490-BXHEO,1,0,0,18.0,1,1,80.55,1411.65,8762,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,"I have been a customer with this fiber optic internet service provider for 18 months Now on a month-to-month contract. I have Not experienced any issues with my service and have Not had any reason to consider switching providers. The automatic credit card payment method is convenient and ensures that I never miss a payment. The monthly charges of $80.55 are reasonable for the quality of service I receive. Overall, I am satisfied with my experience and would recommend this provider to others.",496,83,1,0.009193106596667427,74.29736842105264,0,0,3,0,1,0
1346-PJWTK,0,1,0,61.0,1,0,94.15,,568,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,0,"I have been a customer with this company for over 5 years and have been satisfied with the fiber optic internet service I receive. I appreciate the convenience of the automatic credit card payments and the flexibility of the month-to-month contract. The monthly charges are reasonable for the quality of service I receive. Overall, I have had a positive experience with this company and have No plans to switch providers.",421,70,0,0.16575704225352114,,0,1,6,1,1,0
8387-MOJJT,0,1,1,42.0,1,1,77.95,3384.0,2530,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,"I was a customer with this company for 42 months on a month-to-month contract with automatic credit card payments. I was satisfied with the fiber optic internet service I received, but ultimately decided to cancel due to finding a better deal elsewhere. The monthly charges of $77.95 were reasonable for the quality of service provided. Overall, I had a positive experience with this company and would recommend them to others looking for reliable internet service.",465,75,0,0.0308102766798419,78.69767441860465,0,0,3,0,1,0
7351-MHQVU,0,0,0,6.0,0,0,50.95,307.6,4735,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0,"I have been a customer with this DSL internet provider for 6 months Now on a month-to-month contract. I have Not experienced any issues with churn and my internet service has been consistent. The monthly charges of $50.95 are reasonable for the speed and reliability I receive. I appreciate the convenience of automatic credit card payments. Overall, I am satisfied with the service and plan to continue using it in the future.",427,72,1,0.010760295670538543,43.94285714285714,1,0,5,1,1,0
9060-HJJRW,0,0,0,51.0,0,1,56.4,2928.5,1045,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0,"I have been a loyal customer with this internet provider for over four years Now and I have been very satisfied with the service. The DSL internet has been reliable and consistent, allowing me to work from home without any issues. The monthly charges are reasonable at $56.4 and I appreciate the convenience of automatic credit card payments. Overall, I have had a positive experience with this company and I would recommend them to others.",440,75,1,0.053971291866028705,56.31730769230769,0,0,5,1,0,0
4724-WXVWF,0,0,0,48.0,1,1,95.4,4445.3,8827,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,"I have been a customer with this company for 48 months Now and I have been extremely satisfied with the service. The fiber optic internet service is fast and reliable, and I have never experienced any issues with connectivity. The monthly charges are reasonable at $95.4 and I appreciate the convenience of being able to pay with electronic check. Overall, I have No complaints and would highly recommend this company to others.",428,72,1,0.01080774895207885,90.7204081632653,0,0,5,1,1,1
0440-QEXBZ,0,0,0,44.0,1,1,50.15,2139.1,5031,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,"""I have been a customer with this DSL internet service provider for over 3 and a half years Now and I have been quite satisfied with the service. The monthly charges are reasonable at $50.15 and I appreciate the flexibility of the month-to-month contract. I prefer to pay by mailed check and have never had any issues with billing or payment processing. Overall, I would recommend this provider to others looking for reliable DSL internet service.""",448,76,1,0.009968197177499503,47.535555555555554,0,0,2,0,1,0
