customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MonthlyIncome,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CustomerFeedback,charge_income_ratio,avg_monthly_spend,is_new_customer,is_loyal_customer,total_services,has_premium_services,is_month_to_month,is_paperless_electronic,feedback_length,has_negative_keywords
5458-CQJTA,0,1,1,65.0,1,1,74.8,4820.15,3829,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,"I have been a customer with this company for over 5 years Now, and I have been generally satisfied with the service. The DSL internet has been reliable and the monthly charges of $74.8 are reasonable. However, I recently decided to churn because I found a better deal with aNother provider. The automatic bank transfer payment method was convenient and hassle-free. Overall, I would recommend this company to others looking for reliable internet service at a decent price.",0.019535126664925566,73.03257575757576,0,1,6,1,0,0,472,0
1355-KUSBG,0,1,1,7.0,1,0,48.8,349.8,9816,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,"I have been a customer with this DSL internet provider for 7 months Now on a month-to-month contract. I have been satisfied with the service overall. The monthly charges of $48.8 are reasonable for the speed and reliability I receive. I appreciate the convenience of paying with electronic check. I have experienced No issues with connectivity or service interruptions, so I have No plans to churn at this time. Overall, I am happy with my experience with this provider.",0.004971475142624287,43.725,0,0,2,0,1,0,470,1
5151-HQRDG,0,1,0,37.0,1,1,55.05,2030.75,9516,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,I have been a customer with this company for 37 months on a month-to-month contract with DSL internet service. I have always paid my monthly charges of $55.05 on time through mailed checks. I have had No issues with the service and have Not experienced any reasons to consider switching providers. I am satisfied with the reliability and consistency of the internet service provided.,0.00578499369482976,53.44078947368421,0,0,3,1,1,0,383,1
6345-HOVES,0,0,0,34.0,0,1,25.05,852.7,3462,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"I have been a customer with this DSL internet provider for 34 months Now and I am pleased to say that I have had No issues with my service. The monthly charges are reasonable at $25.05 and I appreciate the convenience of automatic bank transfers for payments. Overall, I am satisfied with the reliability and affordability of my internet service.",0.007235701906412479,24.362857142857145,0,0,1,0,1,0,346,1
8413-YNHNV,0,0,0,69.0,1,0,90.65,6322.1,3408,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,"I have been a customer with this company for almost six years Now and I have been very satisfied with the service. The DSL internet is reliable and the monthly charges are reasonable. I appreciate being able to pay by mailing a check, as it is convenient for me. Overall, I have No complaints and have No intentions of switching providers.",0.02659917840375587,90.3157142857143,0,1,8,1,0,0,339,0
2880-FPNAE,1,1,0,2.0,1,1,74.2,140.1,6584,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,"I have been a customer with this fiber optic internet service provider for 2 months Now and I am extremely satisfied with the service. The connection is fast and reliable, and I have Not experienced any downtime or disruptions. The monthly charges of $74.2 are reasonable for the quality of service I am receiving. I appreciate the convenience of being able to pay with electronic check. Overall, I have No complaints and would highly recommend this provider to others.",0.011269744835965979,46.699999999999996,1,0,3,1,1,1,469,0
8060-HIWJJ,0,0,0,64.0,1,0,86.55,5632.55,6691,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,"I have been a customer with this DSL internet service provider for over five years Now and I have been very satisfied with the service. The monthly charges are reasonable at $86.55 and I appreciate the convenience of automatic credit card payments. The two-year contract has been hassle-free and I have had No issues with churn. Overall, I am happy with the reliability and consistency of the service provided.",0.01293528620535047,86.65461538461538,0,1,7,1,0,0,410,1
0668-OGMHD,0,1,0,21.0,0,0,28.5,629.35,8671,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,"I have been a customer with this DSL internet provider for 21 months Now and I have been very satisfied with the service. The monthly charges are affordable at $28.5 and I appreciate the convenience of paying through electronic check. The connection has been reliable and I have Not experienced any issues with downtime. Overall, I am happy with the service and have No plans to switch providers.",0.00328681812939684,28.606818181818184,0,0,2,1,1,0,396,1
4631-OACRM,1,0,0,15.0,1,1,79.4,1156.1,6469,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,"I recently decided to cancel my service with this company after being a customer for 15 months. I was on a month-to-month contract and was paying $79.4 per month for fiber optic internet service. I found the service to be reliable and fast, but I ultimately decided to switch to a different provider for better pricing options. I appreciated being able to pay with electronic check, as it was convenient and easy to manage. Overall, my experience with this company was positive, but I ultimately chose to cancel due to cost considerations.",0.012273921780800744,72.25625,0,0,3,0,1,1,539,0
2027-FECZV,0,0,0,12.0,1,1,106.7,1253.9,9325,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,"I have been a customer with this company for 12 months on a month-to-month contract with monthly charges of $106.7 for fiber optic internet service. However, I recently decided to churn and switch to a different provider. The service was reliable and the internet speed was good, but I found a better deal with aNother company. Overall, I had a positive experience with this provider.",0.01144235924932976,96.45384615384616,0,0,6,1,1,1,384,0
9447-YPTBX,0,1,0,50.0,1,1,19.85,943.1,1335,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,"I have been a customer with this company for 50 months Now and I have been extremely satisfied with their service. The monthly charges of $19.85 are very reasonable and I appreciate the convenience of automatic bank transfer for payment. Even though I do Not have internet service with them, I have found their customer service to be excellent whenever I have needed assistance. I have No complaints and I have No plans to churn anytime soon. Highly recommend this company to others.",0.014868913857677904,18.492156862745098,0,0,1,0,0,0,483,0
3050-RLLXC,0,1,1,56.0,1,0,81.25,4620.4,5101,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,I have been a customer with this company for 56 months Now and I have been very satisfied with the service. The DSL internet service has been reliable and the monthly charges of $81.25 are reasonable for the quality of service I receive. I appreciate the convenience of automatic credit card payments and have had No issues with billing. I have No plans to churn and will continue to be a loyal customer.,0.015928249362870024,81.05964912280702,0,0,7,1,0,0,404,1
3507-GASNP,0,0,1,60.0,1,0,19.95,1189.9,6487,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,"I have been a customer with this company for 5 years Now and I am very satisfied with the service. The monthly charges are very affordable at $19.95 and I appreciate the option to pay by mailed check. Even though I do Not have internet service with this company, I have Not experienced any issues with my contract or billing. Overall, I am happy with my experience and would recommend this company to others.",0.00307538153229536,19.50655737704918,0,0,1,0,0,0,408,1
4324-AHJKS,0,0,0,5.0,1,0,55.8,300.4,8783,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,"I have been a customer with this DSL internet service provider for 5 months Now on a month-to-month contract. I have Not experienced any issues with churn and my internet service has been consistent and reliable. The monthly charges of $55.8 are reasonable for the service provided. I appreciate the convenience of automatic credit card payments. Overall, I am satisfied with the service and would recommend it to others.",0.006353182283957645,50.06666666666666,1,0,4,1,1,0,421,1
5353-WILCI,0,0,0,28.0,1,0,56.05,1522.65,2337,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,"I have been a customer with this DSL internet service provider for 28 months on a month-to-month contract. I have never experienced any issues with churn and have found the service to be reliable. The monthly charges of $56.05 are reasonable for the speed and reliability of the internet connection. I appreciate the convenience of the electronic check payment method. Overall, I am satisfied with the service and would recommend it to others.",0.023983739837398373,52.505172413793105,0,0,4,1,1,0,443,1
3511-APPBJ,0,0,0,23.0,1,1,99.95,2292.75,3525,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,"I have been a customer with this company for almost two years Now and have been very satisfied with the service. The fiber optic internet is fast and reliable, and I have never experienced any issues with connectivity. The automatic payment method with my credit card makes it convenient for me to pay my monthly bill on time. Although the monthly charges are a bit on the higher side at $99.95, I feel that the quality of service justifies the cost. Overall, I have No complaints and am happy to continue being a customer.",0.028354609929078015,95.53125,0,0,6,1,0,0,523,1
4640-UHDOS,0,1,1,13.0,1,0,55.95,734.35,7868,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,"I recently cancelled my DSL internet service after being a customer for 13 months on a month-to-month contract. The monthly charges of $55.95 were reasonable, but I ultimately decided to switch to a different provider for faster internet speeds. The payment method of electronic check was convenient and easy to use. Overall, I had a positive experience with the service, but I needed a faster connection for my needs.",0.007111082867310626,52.45357142857143,0,0,3,0,1,0,418,0
0744-GKNGE,0,1,1,64.0,1,1,86.8,5327.25,2240,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,"I have been a customer with this internet provider for over five years Now and I have been extremely satisfied with their service. The fiber optic internet has been reliable and fast, allowing me to work from home without any interruptions. I appreciate the convenience of the automatic bank transfer payment method and the reasonable monthly charge of $86.8. Overall, I have had a positive experience with this company and have No plans to switch providers in the foreseeable future.",0.03875,81.95769230769231,0,1,4,1,1,0,484,0
5760-IFJOZ,0,0,0,3.0,1,0,107.95,313.6,9874,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,"I have been a customer with this company for 3 months Now and I am very satisfied with the service. The fiber optic internet service is fast and reliable, and I have Not experienced any issues with connectivity. The monthly charges of $107.95 are reasonable for the quality of service I am receiving. I appreciate being able to pay by mailing a check, as it is convenient for me. Overall, I have had a positive experience with this company and have No plans to churn.",0.010932752683816082,78.4,1,0,6,1,1,0,467,1
4815-YOSUK,0,1,1,72.0,1,1,104.9,7537.5,7295,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,"I have been a customer with this internet service provider for six years Now and I have been very satisfied with the service. The fiber optic internet has been reliable and fast, allowing me to stream movies, work from home, and connect multiple devices without any issues. The automatic payment method with my credit card makes it convenient and hassle-free. The monthly charges of $104.9 are reasonable for the quality of service I receive. Overall, I have No complaints and would highly recommend this provider to others.",0.014379712131596984,103.25342465753425,0,1,7,1,0,0,524,1
6839-ITVZJ,0,1,1,26.0,1,1,60.05,1616.15,1832,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,"I recently decided to cancel my service after being with the company for 26 months on a month-to-month contract. I was paying $60.05 a month for DSL internet service and was using electronic check as my payment method. While the service was reliable and met my needs, I ultimately decided to switch to a different provider for better pricing and faster speeds. Overall, I had a satisfactory experience with the company but felt that I could find a better deal elsewhere.",0.03277838427947598,59.85740740740741,0,0,4,1,1,1,470,0
7010-ZMVBF,0,1,1,18.0,1,0,20.45,357.0,8482,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,"I have been a customer with this company for 18 months Now and have been satisfied with the service overall. The month-to-month contract option has been convenient for me, as I have the flexibility to make changes as needed. The monthly charges of $20.45 are reasonable for the services provided. While I do Not have internet service with this company, I appreciate the option to pay by mailed check. Overall, I have had a positive experience as a customer and have Not experienced any issues that would lead me to churn.",0.0024109879745343077,18.789473684210527,0,0,1,0,1,0,521,1
9947-OTFQU,1,0,0,15.0,1,1,74.4,1074.3,8805,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,"I recently decided to switch internet providers after being with this company for 15 months on a month-to-month contract. While the fiber optic internet service was fast and reliable, I found the monthly charges of $74.4 to be a bit on the higher side compared to other providers in the area. Additionally, I experienced some issues with the electronic check payment method, which caused delays in my billing cycle. Overall, I ultimately decided to churn and find a more cost-effective and user-friendly internet service provider.",0.008449744463373083,67.14375,0,0,3,0,1,1,530,1
9824-BEMCV,0,1,1,17.0,1,1,69.0,1149.65,3153,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,"I recently decided to switch internet providers after being with this company for 17 months. Despite having fiber optic internet and relatively affordable monthly charges, I found that the overall service and reliability did Not meet my expectations. Additionally, I prefer more flexibility in my contract terms rather than being locked into a month-to-month agreement. I also experienced issues with the electronic check payment method, which added to my frustration. Overall, I was disappointed with my experience and ultimately chose to churn and find a different provider that better suited my needs.",0.021883920076117985,63.86944444444445,0,0,2,0,1,1,604,1
1226-UDFZR,0,0,0,2.0,1,1,49.6,114.7,6585,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,"I recently switched to this internet provider two months ago and unfortunately, I will be churning soon. The DSL internet service has been unreliable and slow, leading to frustration when trying to work from home. The monthly charges of $49.6 are reasonable, but Not worth it for the poor quality of service. Additionally, having to mail in a check for payment is inconvenient and outdated. I will be looking for a new provider that offers faster and more reliable internet service.",0.007532270311313592,38.233333333333334,1,0,3,0,1,0,482,1
8642-GVWRF,0,1,0,2.0,1,0,79.7,165.0,7221,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,"I recently signed up for the fiber optic internet service with this provider on a month-to-month contract. Unfortunately, after just 2 months of service, I decided to churn and switch to a different provider. 

I found the monthly charges of $79.7 to be a bit on the higher side compared to other providers offering similar services. Additionally, the payment method of bank transfer (automatic) was convenient, but I was Not satisfied with the overall service and reliability of the internet connection.

Overall, I was disappointed with my experience and decided to cancel my subscription. I would recommend looking into other options before committing to this provider.",0.011037252458108295,55.0,1,0,4,1,1,0,676,0
7228-PAQPD,0,0,0,14.0,1,0,59.1,772.85,772,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,"I have been a customer with this company for 14 months Now and I am pleased to say that I have Not experienced any issues with my service. The DSL internet service has been reliable and the monthly charges of $59.1 are reasonable for the quality of service I am receiving. I appreciate the convenience of the automatic credit card payment method, as it ensures that my bill is always paid on time. Overall, I am satisfied with my experience and have No plans to churn in the near future.",0.07655440414507772,51.52333333333333,0,0,4,1,0,0,487,1
2882-DDZPG,0,0,0,12.0,1,0,19.45,227.45,5053,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,"I have been a customer with this company for 12 months Now on a month-to-month contract. I have Not experienced any issues with churning and my payment method of bank transfer (automatic) has been convenient and hassle-free. The monthly charges of $19.45 are reasonable for the services provided. However, I do wish that internet service was included in my plan as it would make it more comprehensive. Overall, I am satisfied with my experience as a customer.",0.003849198495943004,17.496153846153845,0,0,1,0,1,0,459,1
5038-ETMLM,0,1,0,72.0,1,1,113.65,8182.75,1607,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,I have been a loyal customer with this company for 6 years Now and I am extremely satisfied with the fiber optic internet service they provide. The automatic bank transfer payment method is convenient and hassle-free. The monthly charges of $113.65 are reasonable for the quality of service I receive. I have No complaints and have No intention of churning anytime soon. Thank you for your consistent and reliable service.,0.07072184194150591,112.09246575342466,0,1,8,1,0,0,422,0
1591-NFNLQ,0,0,0,51.0,1,0,80.0,4242.35,1340,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,"I have been a customer with this company for over four years and recently decided to switch providers due to better pricing options elsewhere. Although I appreciated the convenience of the automatic credit card payment option, the monthly charges of $80 for fiber optic internet were becoming too high for my budget. I would have been more likely to stay with this company if there were more competitive pricing options available for long-time customers like myself. Overall, the service was reliable and the fiber optic internet was fast and consistent.",0.05970149253731343,81.58365384615385,0,0,3,1,1,0,554,0
2830-LEWOA,0,1,1,61.0,1,0,103.9,6449.15,8137,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,"I have been a customer with this company for over 5 years Now and I have been extremely satisfied with the service. The fiber optic internet service has been fast and reliable, and the monthly charges are reasonable for the quality of service I receive. I appreciate the convenience of automatic credit card payments, as it ensures that my bill is always paid on time. Overall, I have had a positive experience with this company and have No plans to switch providers.",0.012768833722502152,104.01854838709677,0,1,7,1,0,0,467,0
2888-ADFAO,0,1,1,47.0,1,1,21.3,1041.8,3557,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,"I have been a customer with this company for almost four years Now and I have been very satisfied with the service. The monthly charges are very reasonable at $21.3 and I appreciate the convenience of automatic bank transfers for payments. Even though I do Not have internet service with this company, I have had No issues with their other services. Overall, I am happy with my experience and have No complaints.",0.005988192296879393,21.704166666666666,0,0,1,0,0,0,412,1
2101-RANCD,0,0,0,55.0,1,1,73.1,4144.9,3806,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,"I have been a customer of this internet service provider for over 4 years Now and I must say I am extremely satisfied with the service I have received. The fiber optic internet is lightning fast and reliable, allowing me to stream movies, work from home, and stay connected with friends and family without any interruptions. 

The monthly charges are very reasonable at $73.1 and the payment method of electronic check is convenient and hassle-free. I appreciate the flexibility of the month-to-month contract as it gives me the freedom to switch providers if I ever need to without being locked into a long-term commitment.

Overall, I have had a great experience with this internet service provider and would highly recommend it to others looking for a reliable and affordable internet service.",0.019206516027325274,74.01607142857142,0,0,2,0,1,1,800,0
6242-MBHPK,1,1,0,23.0,1,1,95.1,2326.05,2106,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,"I have been a customer with this fiber optic internet service provider for 23 months Now and I have been very satisfied with the service. The speed and reliability of the connection have been excellent, and I have had No issues with downtime or interruptions. The monthly charges of $95.1 are reasonable for the quality of service that I receive. I also appreciate the convenience of paying with electronic check. Overall, I am happy with my experience and have No plans to churn.",0.045156695156695154,96.91875,0,0,5,1,1,1,480,1
4636-JGAAI,0,1,0,34.0,1,0,88.85,,9792,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,"I have been a customer with this company for 34 months Now and have been very satisfied with the service. The fiber optic internet is fast and reliable, and I have never experienced any issues with the connection. The monthly charges of $88.85 are reasonable for the quality of service provided. The option to pay by mailed check is convenient for me as well. Overall, I have No complaints and will continue to be a loyal customer.",0.009073733660130718,,0,0,4,0,1,0,431,1
7989-VCQOH,0,1,1,18.0,1,0,83.25,1611.15,2801,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,"I have been a customer with this company for the past 18 months on a month-to-month contract with No churn. I have been satisfied with the DSL internet service provided, although I do find the monthly charges of $83.25 to be a bit on the higher side. However, I appreciate the convenience of paying through electronic check. Overall, I have had a positive experience with this company and would recommend their services to others.",0.029721528025705105,84.79736842105264,0,0,7,1,1,0,430,0
0811-GSDTP,0,0,1,13.0,0,0,30.15,382.2,7346,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,"I have been a customer with this DSL internet service provider for 13 months Now and I am very satisfied with their service. The monthly charges are affordable at $30.15 and I appreciate the convenience of the electronic check payment method. I have Not experienced any issues with my internet connection and have Not had any reason to consider switching providers. Overall, I am happy with the service and would recommend it to others.",0.004104274435066703,27.3,0,0,2,0,1,0,436,1
9809-IMGCQ,1,0,0,22.0,1,1,96.7,2082.95,1105,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,"I was a customer with this company for 22 months and unfortunately decided to churn. I was on a month-to-month contract with monthly charges of $96.7 for fiber optic internet service. I paid through electronic check. Overall, I was satisfied with the service and the reliability of the fiber optic internet. However, I decided to switch providers due to finding a better deal elsewhere. If the pricing had been more competitive, I may have stayed with this company.",0.08751131221719458,90.56304347826087,0,0,4,0,1,1,465,0
6625-UTXEW,0,1,0,12.0,1,1,51.25,612.1,1427,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,"""I have been a customer with this DSL internet service provider for 12 months Now on a month-to-month contract with No plans to churn. I have found the service to be reliable and the monthly charges of $51.25 to be reasonable for the speeds and quality of service I receive. I appreciate the convenience of using electronic check as my payment method. Overall, I am satisfied with my experience with this provider.""",0.035914505956552205,47.08461538461539,0,0,3,0,1,1,415,0
4811-JBUVU,0,0,0,30.0,1,1,89.9,2723.15,1729,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,"I have been a customer with this company for 30 months Now and have been very satisfied with the service. The fiber optic internet has been reliable and fast, and I have had No issues with connectivity. The automatic credit card payment method is convenient and hassle-free. The monthly charges of $89.9 are reasonable for the quality of service provided. Overall, I have had a positive experience and would recommend this company to others.",0.05199537304800463,87.84354838709677,0,0,4,1,1,0,441,1
9770-KXGQU,0,0,0,53.0,1,0,98.6,5311.85,4454,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,"I have been a customer with this company for over 4 years Now and have been very satisfied with their service. The fiber optic internet is fast and reliable, and I have had No issues with connectivity. The monthly charges are reasonable for the quality of service I receive. I appreciate the option to pay by mailed check as it is convenient for me. Overall, I have No complaints and am happy to continue being a customer.",0.022137404580152672,98.3675925925926,0,0,6,1,0,0,422,1
0239-OXEXL,0,0,0,46.0,1,0,84.25,3847.6,9566,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,"I have been a loyal customer of this internet service provider for 46 months Now and I have been extremely satisfied with the quality of their fiber optic internet service. The monthly charges of $84.25 are reasonable for the fast and reliable internet connection I receive. 

I appreciate the flexibility of the month-to-month contract as it allows me to easily make changes if needed. Despite paying by mailed check, I have never had any issues with billing or payment processing.

Overall, I am very happy with my experience with this internet service provider and would highly recommend them to others looking for a reliable and affordable internet service.",0.008807233953585616,81.86382978723404,0,0,4,1,1,0,665,1
9300-AGZNL,1,0,0,1.0,1,1,94.0,94.0,8371,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,"I recently switched to this fiber optic internet service provider and unfortunately I had to churn after only one month. The monthly charges were reasonable at $94.00, but I had some issues with the reliability of the connection. I was disappointed with the service and decided to cancel. Overall, I would Not recommend this provider for anyone looking for a consistent and reliable internet connection.",0.011229243817942897,47.0,1,0,4,0,1,1,403,1
9959-WOFKT,0,0,1,71.0,1,0,106.7,7382.25,9352,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,"I have been a customer with this company for over 6 years Now and I am extremely satisfied with the service I have received. The fiber optic internet service has been reliable and fast, and I have had No issues with connectivity. The automatic bank transfer for payment has been convenient and hassle-free. The monthly charges of $106.7 for the two-year contract are reasonable for the quality of service provided. Overall, I would highly recommend this company to others looking for a reliable internet service provider.",0.011409324208725407,102.53125,0,1,6,1,0,0,521,1
5322-ZSMZY,0,1,1,31.0,1,0,25.75,755.6,6366,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,"I have been a customer with this company for over two and a half years Now and have never experienced any issues with my service. The monthly charges are very reasonable at $25.75, and I appreciate being able to pay with a mailed check. While I do Not have internet service with this company, I am satisfied with the other services they provide. Overall, I am happy with my experience as a customer and have No plans to churn in the near future.",0.004044926170279611,23.6125,0,0,1,0,0,0,445,1
2674-MLXMN,1,0,0,71.0,1,1,99.65,6951.15,1469,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,"I have been a customer with this company for over 6 years and have been very satisfied with the service. The fiber optic internet is fast and reliable, and I have had No issues with connectivity. The automatic payment with my credit card makes it convenient to pay my bill each month. Although the monthly charges are on the higher side at $99.65, I feel that the quality of service justifies the cost. Overall, I have No complaints and am happy to continue being a customer on a month-to-month basis.",0.0678352620830497,96.54374999999999,0,1,5,0,1,0,501,1
8695-ARGXZ,1,1,0,34.0,1,1,75.55,2425.4,8606,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,"I have been a customer with this fiber optic internet service provider for over 2 and a half years Now and I am extremely satisfied with the service. The speeds are consistently fast and reliable, and I have never experienced any downtime. The monthly charges are reasonable at $75.55 and the convenience of paying with an electronic check is a bonus. I appreciate the flexibility of the month-to-month contract as it allows me to make changes if needed without being locked into a long-term commitment. Overall, I would highly recommend this provider to anyone in the market for a reliable and affordable internet service.",0.008778759005345109,69.29714285714286,0,0,2,0,1,1,623,0
5022-KVDQT,0,0,0,27.0,1,1,81.3,2272.8,6121,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,"I have been a customer with this company for 27 months Now and I am extremely satisfied with the service provided. The fiber optic internet service is fast and reliable, and the monthly charges of $81.3 are reasonable for the quality of service I receive. I appreciate the convenience of being able to pay via electronic check and have had No issues with billing or payment processing. Overall, I have had a great experience with this company and have No intentions of churning anytime soon.",0.013282143440614277,81.17142857142858,0,0,3,1,1,1,491,1
8434-PNQZX,0,0,0,42.0,1,1,78.45,3373.4,6980,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,"I have been a customer with this DSL internet service for over three and a half years Now and I have been satisfied with both the service and the monthly charges. The automatic credit card payment method is convenient and hassle-free. I have had No issues with churning or contract renewal. Overall, I am happy with my experience with this internet service provider.",0.011239255014326648,78.45116279069768,0,0,6,1,0,0,366,1
3045-XETSH,0,0,0,10.0,1,1,94.85,953.45,7053,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,"I recently canceled my service with this company after being a customer for 10 months. I was on a month-to-month contract with monthly charges of $94.85 for fiber optic internet service. I found the service to be reliable and fast, but ultimately decided to switch providers for a better promotional offer. I appreciated being able to pay with electronic check, as it was convenient and hassle-free. Overall, I had a positive experience with this company and would consider returning in the future.",0.013448178080249538,86.67727272727274,0,0,5,1,1,1,498,0
7480-QNVZJ,1,0,0,50.0,1,1,95.7,4816.7,3045,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,"I have been a customer with this company for 50 months Now, and overall I have had a positive experience with their fiber optic internet service. However, I recently decided to cancel my subscription due to the high monthly charges of $95.7. I also found that the lack of flexibility in contract type, as I was on a month-to-month plan, made it difficult for me to continue with the service. I would recommend the company to consider offering more competitive pricing options and contract types to better accommodate their customers' needs.",0.03142857142857143,94.44509803921568,0,0,4,0,1,1,540,0
1395-WSWXR,0,0,0,24.0,1,0,20.75,487.05,2628,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,"I have been a customer with this company for 24 months Now and I am overall satisfied with the service. I appreciate the affordable monthly charges of $20.75 and the fact that I am Not locked into a contract. However, I do wish that there were options for internet service as I currently do Not have access to it through this provider. Additionally, I prefer to pay my bills via mailed check and have had No issues with this payment method. Overall, I am a happy customer and have No plans to churn in the near future.",0.007895738203957382,19.482,0,0,1,0,0,0,518,1
3648-GZPHF,0,1,1,32.0,0,1,36.25,1151.05,7340,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,"I have been a customer with this company for over 2 and a half years Now, and I have been satisfied with the DSL internet service provided. The monthly charges of $36.25 are reasonable and the payment method of mailing a check works well for me. I have Not experienced any issues with the service and have No plans to switch providers. Overall, I am happy with the service and would recommend it to others.",0.004938692098092643,34.880303030303025,0,0,3,1,0,0,406,1
1493-AMTIE,0,0,0,1.0,1,1,20.2,20.2,9338,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,"I recently signed up for this service but unfortunately had to cancel after only one month. I was disappointed to find out that there was No internet service included in the package, which I didn't realize when signing up. Additionally, I found the monthly charges of $20.2 to be a bit high for what was included. The automatic bank transfer payment method was convenient, but ultimately I decided to switch to a different provider that offered a more comprehensive package at a better value.",0.0021632041122295995,10.1,1,0,1,0,1,0,492,0
